order_id,products,basket_size
US-2015-117492,"[""Acco Six-Outlet Power Strip, 4' Cord Length""]",1
US-2015-118906,['Pizazz Global Quick File'],1
US-2015-119312,"[""Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black""]",1
US-2015-120572,['Acco D-Ring Binder w/DublLock'],1
US-2015-120957,['Xerox 218'],1
US-2015-122140,"['APC 7 Outlet Network SurgeArrest Surge Protector', 'Kingston Digital DataTraveler 16GB USB 2.0', 'Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard']",3
US-2015-122910,['VTech DS6151'],1
US-2015-123960,"['Kingston Digital DataTraveler 16GB USB 2.0', 'SlimView Poly Binder, 3/8""', 'Boston Electric Pencil Sharpener, Model 1818, Charcoal Black', 'Xerox 222', 'DAX Clear Channel Poster Frame']",5
US-2015-124219,"['Wilson Jones Hanging View Binder, White, 1""', 'Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""']",2
US-2015-127040,"['Xerox 219', 'Xerox 1903', 'Logitech\xa0VX Revolution Cordless Laser Mouse for Notebooks (Black)', 'Seth Thomas 14"" Day/Date Wall Clock']",4
US-2015-130491,"['Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book', 'Advantus Push Pins, Aluminum Head', 'Sanford Colorific Colored Pencils, 12/Box']",3
US-2015-131842,"[""Global Push Button Manager's Chair, Indigo""]",1
US-2015-132836,"['Polycom CX300 Desktop Phone USB VoIP phone', 'Catalog Binders with Expanding Posts', 'iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4', 'Avery 491']",4
US-2015-136259,"['Insertable Tab Post Binder Dividers', 'Acme Titanium Bonded Scissors']",2
US-2015-136476,['GBC DocuBind 300 Electric Binding Machine'],1
US-2015-136987,"['Canon PC-428 Personal Copier', 'Easy-staple paper']",2
US-2015-137008,"['Computer Printout Paper with Letter-Trim Perforations', 'Globe Weis Peel & Seel First Class Envelopes', 'NETGEAR N750 Dual Band Wi-Fi Gigabit Router']",3
US-2015-138093,"['Manco Dry-Lighter Erasable Highlighter', 'Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""', 'Cisco 8x8 Inc. 6753i IP Business Phone System', 'Astroparche Fine Business Paper', 'Global Ergonomic Managers Chair']",5
US-2015-138303,"['Eldon Gobal File Keepers', 'Martin Yale Chadless Opener Electric Letter Opener', 'White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes']",3
US-2015-142020,"['Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page', 'Executive Impressions 10"" Spectator Wall Clock']",2
US-2015-142811,['Samsung HM1900 Bluetooth Headset'],1
US-2015-144771,"['9-3/4 Diameter Round Wall Clock', 'SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card']",2
US-2015-145121,"['Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""']",1
US-2015-145422,"['Sauder Forest Hills Library, Woodland Oak Finish']",1
US-2015-146745,"['Office Star - Ergonomically Designed Knee Chair', 'Avery Durable Slant Ring Binders, No Labels']",2
US-2015-147242,"['Euro-Pro Shark Turbo Vacuum', ""O'Sullivan 2-Door Barrister Bookcase in Odessa Pine"", 'Xerox 1960']",3
US-2015-148817,"['Decoflex Hanging Personal Folder File, Blue', 'GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""']",2
US-2015-149692,['Avery Reinforcements for Hole-Punch Pages'],1
US-2015-151407,['Cisco SPA508G'],1
US-2015-151435,['KI Adjustable-Height Table'],1
US-2015-153283,['Staple envelope'],1
US-2015-153374,['Logitech Wireless Headset h800'],1
US-2015-153500,"['Eldon Antistatic Chair Mats for Low to Medium Pile Carpets', 'Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad', 'Howard Miller 12"" Round Wall Clock']",3
US-2015-156496,"['AT&T 1080 Corded phone', 'OtterBox Commuter Series Case - Samsung Galaxy S4', 'Fellowes 8 Outlet Superior Workstation Surge Protector']",3
US-2015-156797,"['Newell 330', 'AT&T 841000 Phone']",2
US-2015-157014,"['Acco D-Ring Binder w/DublLock', 'Imation\xa08gb Micro Traveldrive Usb 2.0\xa0Flash Drive', 'Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray', 'Microsoft Natural Ergonomic Keyboard 4000']",4
US-2015-157154,['Bush Advantage Collection Racetrack Conference Table'],1
US-2015-158911,"['Stackable Trays', 'Avery 508']",2
US-2015-159513,"['Vtech AT&T CL2940 Corded Speakerphone, Black']",1
US-2015-160857,"['DAX Black Cherry Wood-Tone Poster Frame', 'Compact Automatic Electric Letter Opener', 'Situations Contoured Folding Chairs, 4/Set', 'Sharp AL-1530CS Digital Copier', 'Xerox 204']",5
US-2015-163685,"['Avery Poly Binder Pockets', 'Xerox 1928']",2
US-2015-167220,['AmazonBasics 3-Button USB Wired Mouse'],1
US-2015-168732,"['Staples in misc. colors', 'Xerox 201', 'Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack']",3
US-2016-100461,"['Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors', 'Plastic Binding Combs']",2
US-2016-100566,"['Tenex ""The Solids"" Textured Chair Mats']",1
US-2016-101196,"['Belkin 19"" Vented Equipment Shelf, Black']",1
US-2016-101616,['Heavy-Duty E-Z-D Binders'],1
US-2016-102232,"['Boston Model 1800 Electric Pencil Sharpener, Gray']",1
US-2016-102239,"['Global Adaptabilities Conference Tables', 'Avery Poly Binder Pockets']",2
US-2016-103674,"['Avaya 5410 Digital phone', 'Blackstonian Pencils', 'Xerox 1977', 'Cisco SPA301', 'Alliance Big Bands Rubber Bands, 12/Pack', 'Avery Durable Slant Ring Binders With Label Holder', 'Avery Arch Ring Binders']",7
US-2016-104815,"['Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black']",1
US-2016-106600,"['Hon Metal Bookcases, Black']",1
US-2016-106677,['Anker Astro Mini 3000mAh Ultra-Compact Portable Charger'],1
US-2016-108455,"['Xerox 192', 'HP Office Recycled Paper (20Lb. and 87 Bright)', 'X-Rack File for Hanging Folders']",3
US-2016-108504,"['Carina 42""Hx23 3/4""W Media Storage Unit', 'White Computer Printout Paper by Universal', 'Revere Boxed Rubber Bands by Revere', 'Eldon 200 Class Desk Accessories, Black', 'Bush Andora Bookcase, Maple/Graphite Gray Finish', 'Ames Color-File Green Diamond Border X-ray Mailers', 'Plantronics Cordless\xa0Phone Headset\xa0with In-line Volume - M214C', 'Aastra 57i VoIP phone', 'White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11', 'Belkin 19"" Vented Equipment Shelf, Black', 'Xerox 1943']",11
US-2016-108777,"['Wilson Jones Century Plastic Molded Ring Binders', 'Logitech G602 Wireless Gaming Mouse']",2
US-2016-111563,"['DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7', 'Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting']",2
US-2016-112396,"['Logitech 910-002974 M325 Wireless Mouse for Web Scrolling', 'Maxell 4.7GB DVD+RW 3/Pack']",2
US-2016-112977,"[""O'Sullivan Living Dimensions 5-Shelf Bookcases""]",1
US-2016-113649,"['Xerox 199', 'Apple EarPods with Remote and Mic', 'Kensington 7 Outlet MasterPiece Power Center']",3
US-2016-113985,"['GBC VeloBind Cover Sets', 'Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter', 'Eldon Regeneration Recycled Desk Accessories, Black', 'Satellite Sectional Post Binders']",4
US-2016-114174,"['Bush Westfield Collection Bookcases, Dark Cherry Finish', 'Avery 52']",2
US-2016-114622,['Wilson Jones Hanging Recycled Pressboard Data Binders'],1
US-2016-114776,['Xerox 216'],1
US-2016-115455,"['Executive Impressions 12"" Wall Clock', 'Bretford CR8500 Series Meeting Room Furniture']",2
US-2016-115952,['VariCap6 Expandable Binder'],1
US-2016-116365,"['Imation\xa0Clip USB\xa0flash drive\xa0- 8 GB', 'WD My Passport Ultra 1TB Portable External Hard Drive', 'AT&T 17929 Lendline Telephone']",3
US-2016-118780,"['Acco Perma 2700 Stacking Storage Drawers', 'Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page']",2
US-2016-119046,"['Riverleaf Stik-Withit Designer Note Cubes', 'Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""', 'Acco Translucent Poly Ring Binders']",3
US-2016-119270,['Hammermill Color Copier Paper (28Lb. and 96 Bright)'],1
US-2016-121013,"['Avery 50', 'Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables']",2
US-2016-122182,['Plantronics Audio 478 Stereo USB Headset'],1
US-2016-123610,"['Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive', 'Staple holder']",2
US-2016-125969,"['Global Task Chair, Black', 'Eldon Cleatmat Plus Chair Mats for High Pile Carpets']",2
US-2016-126431,"['Avery 477', 'KeyTronic\xa0KT400U2 -\xa0Keyboard\xa0- Black', 'Southworth 25% Cotton Antique Laid Paper & Envelopes']",3
US-2016-126844,['Contemporary Wood/Metal Frame'],1
US-2016-128195,['Ibico Presentation Index for Binding Systems'],1
US-2016-128293,['Carina Double Wide Media Storage Towers in Natural & Black'],1
US-2016-128902,['Chromcraft Round Conference Tables'],1
US-2016-128909,"['Xerox 1947', 'Luxo Professional Magnifying Clamp-On Fluorescent Lamps']",2
US-2016-131114,"['Acme Office Executive Series Stainless Steel Trimmers', 'Belkin 6 Outlet Metallic Surge Strip', 'Kingston Digital DataTraveler 8GB USB 2.0']",3
US-2016-131149,"['Fellowes Strictly Business Drawer File, Letter/Legal Size', 'Boston Heavy-Duty Trimline Electric Pencil Sharpeners']",2
US-2016-131611,"['Laminate Occasional Tables', 'Storex Dura Pro Binders', ""O'Sullivan Plantations 2-Door Library in Landvery Oak"", 'Premium Transparent Presentation Covers by GBC', 'Logitech Wireless Headset H600 Over-The-Head Design']",5
US-2016-132857,['Prang Drawing Pencil Set'],1
US-2016-134908,"['Eldon Base for stackable storage shelf, platinum', 'Avery 502']",2
US-2016-135720,"['Tennsco Regal Shelving Units', 'Imation\xa032GB Pocket Pro USB 3.0\xa0Flash Drive\xa0- 32 GB - Black - 1 P ...', 'Jabra SPEAK 410']",3
US-2016-136581,['Xerox 227'],1
US-2016-137295,"['XtraLife ClearVue Slant-D Ring Binder, White, 3""', 'Newell 319', 'Avaya 5410 Digital phone']",3
US-2016-137547,['Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S'],1
US-2016-139388,['Rubber Band Ball'],1
US-2016-139710,['Avaya 4621SW VoIP phone'],1
US-2016-140158,"['Ibico Plastic Spiral Binding Combs', 'Hewlett Packard LaserJet 3310 Copier', 'Letter Size File']",3
US-2016-140172,"['Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room', 'Prang Drawing Pencil Set']",2
US-2016-140809,['X-Rack File for Hanging Folders'],1
US-2016-143448,['Global Commerce Series High-Back Swivel/Tilt Chairs'],1
US-2016-143819,"['Chromcraft Round Conference Tables', 'Easy-staple paper', 'Adjustable Depth Letter/Legal Cart', 'Ativa V4110MDD Micro-Cut Shredder']",4
US-2016-144057,"['Hot File 7-Pocket, Floor Stand', 'Ibico Standard Transparent Covers', 'Euro Pro Shark Stick Mini Vacuum', 'Xerox 1911', 'GBC VeloBind Cover Sets']",5
US-2016-144477,['Boston 16765 Mini Stand Up Battery Pencil Sharpener'],1
US-2016-144547,['Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver'],1
US-2016-146857,['Belkin 5 Outlet SurgeMaster Power Centers'],1
US-2016-147711,"['Sauder Camden County Collection Libraries, Planked Cherry Finish', 'Eldon Expressions Wood Desk Accessories, Oak', 'Acco Expandable Hanging Binders', 'Avery 486']",4
US-2016-147991,"['Eldon Image Series Desk Accessories, Burgundy']",1
US-2016-148110,"['Situations Contoured Folding Chairs, 4/Set']",1
US-2016-148803,['Steel Personal Filing/Posting Tote'],1
US-2016-150035,['Westinghouse Clip-On Gooseneck Lamps'],1
US-2016-150140,['Nortel Meridian M5316 Digital phone'],1
US-2016-150357,"['Martin-Yale Premier Letter Opener', 'Presstex Flexible Ring Binders']",2
US-2016-150861,"['Xerox 1964', 'Bevis Traditional Conference Table Top, Plinth Base', 'Personal Folder Holder, Ebony', 'Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black', 'Avery 520']",5
US-2016-151260,['Belkin F5C206VTEL 6 Outlet Surge'],1
US-2016-151862,['RCA ViSYS 25423RE1 Corded phone'],1
US-2016-152373,"['Eldon Base for stackable storage shelf, platinum']",1
US-2016-153815,"[""High-Back Leather Manager's Chair"", 'Embossed Ink Jet Note Cards', 'Executive Impressions 14"" Contract Wall Clock', 'Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box']",4
US-2016-155103,"['Ibico EB-19 Dual Function Manual Binding System', 'XtraLife ClearVue Slant-D Ring Binder, White, 3""', 'Green Bar Computer Printout Paper']",3
US-2016-155173,"['Wilson SignalBoost 841262 DB PRO Amplifier Kit', 'Avery Self-Adhesive Photo Pockets for Polaroid Photos', 'Grandstream GXP1160 VoIP phone']",3
US-2016-155768,"['Tenex Chairmats For Use With Carpeted Floors', 'Xerox 1886', 'Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish', '#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes']",4
US-2016-155971,"['Avery 488', 'Xerox Blank Computer Paper']",2
US-2016-157490,"['Zebra GK420t Direct Thermal/Thermal Transfer Printer', 'Recycled Easel Ring Binders', 'Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""', 'Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack']",4
US-2016-158680,['Zipper Ring Binder Pockets'],1
US-2016-159093,"['TOPS Money Receipt Book, Consecutively Numbered in Red,']",1
US-2016-160206,['Cyber Acoustics AC-202b Speech Recognition Stereo Headset'],1
US-2016-161683,"['Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room', 'GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack']",2
US-2016-161844,"['Hon 61000 Series Interactive Training Tables', 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue']",2
US-2016-162026,['Xerox 1925'],1
US-2016-164196,['Balt Solid Wood Round Tables'],1
US-2016-164630,['Hewlett Packard 310 Color Digital Copier'],1
US-2016-165078,"['Premium Transparent Presentation Covers by GBC', 'Prismacolor Color Pencil Set', 'Avery 503']",3
US-2016-167472,"['Logitech Trackman Marble Mouse', 'Kingston Digital DataTraveler 16GB USB 2.0', 'Plantronics S12 Corded Telephone Headset System', 'Xerox 191', 'Trimflex Flexible Post Binders', 'Avery Binder Labels', 'Xerox 230']",7
US-2016-169040,"['Panasonic KX T7731-B Digital phone', 'Google Nexus 5', ""Jet-Pak Recycled Peel 'N' Seal Padded Mailers"", 'Ibico Plastic and Wire Spiral Binding Combs', 'Xerox 1880', 'Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate', 'GBC Standard Therm-A-Bind Covers']",7
US-2016-169369,"['Case Logic 2.4GHz Wireless Keyboard', 'Xerox 1907']",2
US-2017-100209,['Wilson Jones Easy Flow II Sheet Lifters'],1
US-2017-100482,"['Sterilite Officeware Hinged File Box', 'Kingston Digital DataTraveler 32GB USB 2.0']",2
US-2017-100930,"['Bush Advantage Collection Round Conference Table', 'Bretford Rectangular Conference Table Tops', 'GBC Instant Index System for Binding Systems', 'Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""', 'Logitech\xa0P710e Mobile Speakerphone']",5
US-2017-101518,"['Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack']",1
US-2017-101784,"['Global Task Chair, Black']",1
US-2017-101840,"['Grandstream GXP1160 VoIP phone', 'Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders']",2
US-2017-103247,"['Motorola HK250 Universal Bluetooth Headset', 'Tuf-Vin Binders']",2
US-2017-103814,['Xerox 1884'],1
US-2017-104094,['Rosewill 107 Normal Keys USB Wired Standard Keyboard'],1
US-2017-104451,['Fellowes Mighty 8 Compact Surge Protector'],1
US-2017-105998,"['Microsoft Sculpt Comfort Mouse', 'Chromcraft Round Conference Tables']",2
US-2017-106579,"['GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black']",1
US-2017-106663,"['12-1/2 Diameter Round Wall Clock', 'Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base', 'Xerox 1916']",3
US-2017-106796,['Newell 347'],1
US-2017-107272,"['Avery Durable Slant Ring Binders, No Labels', 'Trav-L-File Heavy-Duty Shuttle II, Black']",2
US-2017-107384,"['Newell 310', 'First Data TMFD35 PIN Pad', 'Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology']",3
US-2017-107979,"['Memorex Micro Travel Drive 16 GB', 'Rogers Deluxe File Chest', 'GBC VeloBinder Electric Binding Machine']",3
US-2017-108063,['Newell 309'],1
US-2017-109316,"['Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish', 'Shocksock Galaxy S4 Armband']",2
US-2017-109484,['Flexible Leather- Look Classic Collection Ring Binder'],1
US-2017-109582,"['Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box']",1
US-2017-110149,"['Heavy-Duty E-Z-D Binders', 'Contract Clock, 14"", Brown']",2
US-2017-110989,['HP Standard 104 key PS/2 Keyboard'],1
US-2017-111024,"['Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book', 'Bevis Round Conference Table Top, X-Base', 'Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book']",3
US-2017-111745,['NETGEAR AC1750 Dual Band Gigabit\xa0Smart WiFi Router'],1
US-2017-112347,"['Letter Size Cart', 'Aluminum Screw Posts', 'Hon 4-Shelf Metal Bookcases', 'Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black', 'Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped', 'Macally Suction Cup Mount', 'Hon GuestStacker Chair']",7
US-2017-112928,"['Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags']",1
US-2017-114034,['Xerox 1905'],1
US-2017-115595,"['Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page']",1
US-2017-115609,['Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection'],1
US-2017-116491,['OtterBox Commuter Series Case - iPhone 5 & 5s'],1
US-2017-116659,['Jabra SPEAK 410 Multidevice Speakerphone'],1
US-2017-117247,"['Bevis Oval Conference Table, Walnut', 'Hon 61000 Series Interactive Training Tables']",2
US-2017-117450,"['Global Value Steno Chair, Gray', 'Xerox 213']",2
US-2017-118038,"['Economy Binders', '6"" Cubicle Wall Clock, Black', 'SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h']",3
US-2017-118087,"['Global Low Back Tilter Chair', 'Wilson Jones Standard D-Ring Binders', 'GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb', 'Quartet Omega Colored Chalk, 12/Pack', 'Microsoft Sculpt Comfort Mouse', 'Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry', 'Plantronics S12 Corded Telephone Headset System', 'Samsung Galaxy Note 2']",8
US-2017-118535,['Avery 473'],1
US-2017-118941,"['Newell 312', 'Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms', 'Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener']",3
US-2017-119039,['Economy Binders'],1
US-2017-119319,"['Linden 10"" Round Wall Clock, Black']",1
US-2017-119816,"['Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock', 'Avery 497', 'Crate-A-Files']",3
US-2017-120418,"['Global Leather Executive Chair', 'Sortfiler Multipurpose Personal File Organizer, Black', 'Boston 16801 Nautilus Battery Pencil Sharpener', 'Newell 319', 'Fellowes Officeware Wire Shelving']",5
US-2017-122637,"['Premier Elliptical Ring Binder, Black']",1
US-2017-122672,"['SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card', 'Carina 42""Hx23 3/4""W Media Storage Unit']",2
US-2017-122714,['Ibico EPK-21 Electric Binding System'],1
US-2017-123281,['Westinghouse Clip-On Gooseneck Lamps'],1
US-2017-123862,"[""Eldon Fold 'N Roll Cart System"", 'Tennsco Commercial Shelving', 'Acme Galleria Hot Forged Steel Scissors with Colored Handles', 'Staples']",4
US-2017-124303,"['Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue', 'Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page']",2
US-2017-124779,"['Premier Elliptical Ring Binder, Black', 'Canon PC-428 Personal Copier', 'Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box', 'DAX Black Cherry Wood-Tone Poster Frame', 'Xerox 205', 'Global Armless Task Chair, Royal Blue']",6
US-2017-124968,['BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables'],1
US-2017-125213,['Stockwell Push Pins'],1
US-2017-125808,['Xerox 1899'],1
US-2017-126053,"['Magnifier Swing Arm Lamp', 'Self-Adhesive Removable Labels']",2
US-2017-126179,"['Westinghouse Floor Lamp with Metal Mesh Shade, Black', 'Pyle PMP37LED']",2
